apr042#2#ctg1#0	5150291
apr043#1#ctg1#56	5138673
apr043#2#ctg1#0	5260202
apr044#1#ctg1#0	5190672
apr044#2#ctg1#0	5146459
apr045#1#ctg1#0	5149200
apr045#2#ctg1#0	5299453
apr046#1#ctg1#0	5080667
apr046#2#ctg1#0	5133384
apr047#1#ctg1#56	5311546
apr047#2#ctg1#0	5181584
apr048#1#ctg1#0	5206699
apr048#2#ctg1#0	5159644
apr049#1#ctg1#0	5152741
apr049#2#ctg1#56	5236476
apr050#1#ctg1#0	5275430
apr050#2#ctg1#0	5165098
apr051#1#ctg1#56	5157168
apr051#2#ctg1#56	5138111
apr52#1#ctg1#56	5253831
apr52#2#ctg1#56	5198397
chm13#0#ctg1#0	5119520
hg002#1#ctg1#0	5241833
hg002#2#ctg1#0	5147612
ksa001#1#ctg1#0	5245389
ksa001#2#ctg1#56	5199078
ksa002#1#ctg1#0	4825175
ksa002#1#ctg2#0	301246
ksa002#2#ctg1#0	5124807
ksa003#1#ctg1#56	5249141
ksa003#2#ctg1#56	5247431
ksa004#1#ctg1#56	2697455
ksa004#1#ctg2#0	2017922
ksa004#1#ctg3#0	274562
ksa004#1#ctg4#0	78561
ksa004#1#ctg5#0	47025
ksa004#2#ctg1#0	1805321
ksa004#2#ctg10#0	65297
ksa004#2#ctg2#0	1056687
ksa004#2#ctg3#0	865220
ksa004#2#ctg4#56	457671
ksa004#2#ctg5#0	249963
ksa004#2#ctg6#1	163812
ksa004#2#ctg7#0	121410
ksa004#2#ctg8#0	74038
ksa004#2#ctg9#3	67194
ksa005#1#ctg1#0	5182712
ksa005#2#ctg1#0	5347501
ksa006#1#ctg1#56	5257372
ksa006#2#ctg1#56	2498196
ksa006#2#ctg2#0	1717155
ksa006#2#ctg3#1	679943
ksa006#2#ctg4#0	161408
ksa006#2#ctg5#0	140802
ksa007#1#ctg1#0	5156314
ksa007#2#ctg1#0	5133774
ksa008#1#ctg1#0	5232130
ksa008#2#ctg1#56	5116026
ksa009#1#ctg1#56	2209954
ksa009#1#ctg2#0	1580131
ksa009#1#ctg3#0	905186
ksa009#1#ctg4#0	411266
ksa009#1#ctg5#0	115157
ksa009#2#ctg1#0	2719188
ksa009#2#ctg2#56	2348469
